scenario_id,iteration,network,source,destination,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,launch_power_dbm,channel_pattern,channel_number,frequency_thz,channel_power_dbm,osnr_signal_bw_db,snr_nli_signal_bw_db,gsnr_signal_bw_db 
iter-1-scenario-1802,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001001,5.0,194.2,-10.81,28.21,9.42,9.37
iter-1-scenario-1802,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001001,8.0,194.35,-10.81,28.21,9.41,9.35
iter-2-scenario-5404,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001001,5.0,194.2,-10.81,28.21,9.42,9.37
iter-2-scenario-5404,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001001,8.0,194.35,-10.81,28.21,9.41,9.35
iter-2-scenario-5405,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001001,5.0,194.2,-11.81,27.94,9.48,9.41
iter-2-scenario-5405,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001001,8.0,194.35,-11.81,27.94,9.46,9.4
iter-2-scenario-5406,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001001,5.0,194.2,-12.81,27.6,9.5,9.43
iter-2-scenario-5406,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001001,8.0,194.35,-12.81,27.6,9.48,9.42
iter-1-scenario-1803,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001010,5.0,194.2,-10.81,28.21,9.16,9.1
iter-1-scenario-1803,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001010,7.0,194.3,-10.81,28.21,9.15,9.09
iter-2-scenario-5407,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001010,5.0,194.2,-10.81,28.21,9.16,9.1
iter-2-scenario-5407,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001010,7.0,194.3,-10.81,28.21,9.15,9.09
iter-2-scenario-5408,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001010,5.0,194.2,-11.81,27.94,9.21,9.15
iter-2-scenario-5408,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001010,7.0,194.3,-11.81,27.94,9.2,9.14
iter-2-scenario-5409,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001010,5.0,194.2,-12.81,27.6,9.23,9.17
iter-2-scenario-5409,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001010,7.0,194.3,-12.81,27.6,9.22,9.16
iter-1-scenario-1804,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001011,5.0,194.2,-10.81,28.21,8.68,8.63
iter-1-scenario-1804,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001011,7.0,194.3,-10.81,28.21,7.81,7.77
iter-1-scenario-1804,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001011,8.0,194.35,-10.81,28.21,8.0,7.96
iter-2-scenario-5410,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001011,5.0,194.2,-10.81,28.21,8.68,8.63
iter-2-scenario-5410,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001011,7.0,194.3,-10.81,28.21,7.81,7.77
iter-2-scenario-5410,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001011,8.0,194.35,-10.81,28.21,8.0,7.96
iter-2-scenario-5411,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001011,5.0,194.2,-11.81,27.94,8.73,8.68
iter-2-scenario-5411,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001011,7.0,194.3,-11.81,27.94,7.86,7.82
iter-2-scenario-5411,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001011,8.0,194.35,-11.81,27.94,8.05,8.01
iter-2-scenario-5412,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001011,5.0,194.2,-12.81,27.6,8.75,8.7
iter-2-scenario-5412,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001011,7.0,194.3,-12.81,27.6,7.89,7.84
iter-2-scenario-5412,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001011,8.0,194.35,-12.81,27.6,8.08,8.03
iter-1-scenario-1805,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001100,5.0,194.2,-10.81,28.21,8.43,8.38
iter-1-scenario-1805,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001100,6.0,194.25,-10.81,28.21,8.42,8.38
iter-2-scenario-5413,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001100,5.0,194.2,-10.81,28.21,8.43,8.38
iter-2-scenario-5413,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001100,6.0,194.25,-10.81,28.21,8.42,8.38
iter-2-scenario-5414,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001100,5.0,194.2,-11.81,27.94,8.48,8.43
iter-2-scenario-5414,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001100,6.0,194.25,-11.81,27.94,8.48,8.43
iter-2-scenario-5415,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001100,5.0,194.2,-12.81,27.6,8.51,8.45
iter-2-scenario-5415,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001100,6.0,194.25,-12.81,27.6,8.5,8.45
iter-1-scenario-1806,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001101,5.0,194.2,-10.81,28.21,8.02,7.98
iter-1-scenario-1806,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001101,6.0,194.25,-10.81,28.21,7.82,7.78
iter-1-scenario-1806,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001101,8.0,194.35,-10.81,28.21,8.66,8.61
iter-2-scenario-5416,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001101,5.0,194.2,-10.81,28.21,8.02,7.98
iter-2-scenario-5416,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001101,6.0,194.25,-10.81,28.21,7.82,7.78
iter-2-scenario-5416,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001101,8.0,194.35,-10.81,28.21,8.66,8.61
iter-2-scenario-5417,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001101,5.0,194.2,-11.81,27.94,8.07,8.03
iter-2-scenario-5417,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001101,6.0,194.25,-11.81,27.94,7.87,7.83
iter-2-scenario-5417,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001101,8.0,194.35,-11.81,27.94,8.71,8.66
iter-2-scenario-5418,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001101,5.0,194.2,-12.81,27.6,8.09,8.05
iter-2-scenario-5418,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001101,6.0,194.25,-12.81,27.6,7.89,7.85
iter-2-scenario-5418,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001101,8.0,194.35,-12.81,27.6,8.74,8.68
iter-1-scenario-1807,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001110,5.0,194.2,-10.81,28.21,7.82,7.78
iter-1-scenario-1807,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001110,6.0,194.25,-10.81,28.21,7.27,7.24
iter-1-scenario-1807,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001110,7.0,194.3,-10.81,28.21,7.81,7.77
iter-2-scenario-5419,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001110,5.0,194.2,-10.81,28.21,7.82,7.78
iter-2-scenario-5419,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001110,6.0,194.25,-10.81,28.21,7.27,7.24
iter-2-scenario-5419,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001110,7.0,194.3,-10.81,28.21,7.81,7.77
iter-2-scenario-5420,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001110,5.0,194.2,-11.81,27.94,7.88,7.83
iter-2-scenario-5420,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001110,6.0,194.25,-11.81,27.94,7.32,7.29
iter-2-scenario-5420,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001110,7.0,194.3,-11.81,27.94,7.86,7.82
iter-2-scenario-5421,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001110,5.0,194.2,-12.81,27.6,7.9,7.85
iter-2-scenario-5421,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001110,6.0,194.25,-12.81,27.6,7.35,7.31
iter-2-scenario-5421,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001110,7.0,194.3,-12.81,27.6,7.89,7.84
iter-1-scenario-1808,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,5.0,194.2,-10.81,28.21,7.46,7.43
iter-1-scenario-1808,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,6.0,194.25,-10.81,28.21,6.8,6.77
iter-1-scenario-1808,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,7.0,194.3,-10.81,28.21,6.79,6.76
iter-1-scenario-1808,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,8.0,194.35,-10.81,28.21,7.45,7.41
iter-2-scenario-5422,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,5.0,194.2,-10.81,28.21,7.46,7.43
iter-2-scenario-5422,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,6.0,194.25,-10.81,28.21,6.8,6.77
iter-2-scenario-5422,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,7.0,194.3,-10.81,28.21,6.79,6.76
iter-2-scenario-5422,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00001111,8.0,194.35,-10.81,28.21,7.45,7.41
iter-2-scenario-5423,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001111,5.0,194.2,-11.81,27.94,7.52,7.48
iter-2-scenario-5423,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001111,6.0,194.25,-11.81,27.94,6.85,6.82
iter-2-scenario-5423,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001111,7.0,194.3,-11.81,27.94,6.85,6.81
iter-2-scenario-5423,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00001111,8.0,194.35,-11.81,27.94,7.5,7.46
iter-2-scenario-5424,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001111,5.0,194.2,-12.81,27.6,7.54,7.5
iter-2-scenario-5424,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001111,6.0,194.25,-12.81,27.6,6.88,6.84
iter-2-scenario-5424,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001111,7.0,194.3,-12.81,27.6,6.87,6.83
iter-2-scenario-5424,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00001111,8.0,194.35,-12.81,27.6,7.52,7.48
iter-1-scenario-1809,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010000,4.0,194.15,-10.81,28.21,10.01,9.94
iter-2-scenario-5425,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010000,4.0,194.15,-10.81,28.21,10.01,9.94
iter-2-scenario-5426,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010000,4.0,194.15,-11.81,27.94,10.06,9.99
iter-2-scenario-5427,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010000,4.0,194.15,-12.81,27.61,10.09,10.01
iter-1-scenario-1810,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010001,4.0,194.15,-10.81,28.21,9.57,9.51
iter-1-scenario-1810,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010001,8.0,194.35,-10.81,28.21,9.55,9.49
iter-2-scenario-5428,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010001,4.0,194.15,-10.81,28.21,9.57,9.51
iter-2-scenario-5428,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010001,8.0,194.35,-10.81,28.21,9.55,9.49
iter-2-scenario-5429,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010001,4.0,194.15,-11.81,27.94,9.62,9.56
iter-2-scenario-5429,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010001,8.0,194.35,-11.81,27.94,9.6,9.53
iter-2-scenario-5430,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010001,4.0,194.15,-12.81,27.61,9.64,9.58
iter-2-scenario-5430,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010001,8.0,194.35,-12.81,27.6,9.62,9.55
iter-1-scenario-1811,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010010,4.0,194.15,-10.81,28.21,9.43,9.37
iter-1-scenario-1811,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010010,7.0,194.3,-10.81,28.21,9.41,9.36
iter-2-scenario-5431,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010010,4.0,194.15,-10.81,28.21,9.43,9.37
iter-2-scenario-5431,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010010,7.0,194.3,-10.81,28.21,9.41,9.36
iter-2-scenario-5432,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010010,4.0,194.15,-11.81,27.94,9.48,9.42
iter-2-scenario-5432,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010010,7.0,194.3,-11.81,27.94,9.46,9.4
iter-2-scenario-5433,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010010,4.0,194.15,-12.81,27.61,9.51,9.44
iter-2-scenario-5433,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010010,7.0,194.3,-12.81,27.6,9.49,9.42
iter-1-scenario-1812,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010011,4.0,194.15,-10.81,28.21,9.04,8.99
iter-1-scenario-1812,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010011,7.0,194.3,-10.81,28.21,8.01,7.97
iter-1-scenario-1812,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010011,8.0,194.35,-10.81,28.21,8.1,8.06
iter-2-scenario-5434,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010011,4.0,194.15,-10.81,28.21,9.04,8.99
iter-2-scenario-5434,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010011,7.0,194.3,-10.81,28.21,8.01,7.97
iter-2-scenario-5434,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010011,8.0,194.35,-10.81,28.21,8.1,8.06
iter-2-scenario-5435,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010011,4.0,194.15,-11.81,27.94,9.09,9.04
iter-2-scenario-5435,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010011,7.0,194.3,-11.81,27.94,8.06,8.01
iter-2-scenario-5435,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010011,8.0,194.35,-11.81,27.94,8.15,8.11
iter-2-scenario-5436,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010011,4.0,194.15,-12.81,27.61,9.12,9.06
iter-2-scenario-5436,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010011,7.0,194.3,-12.81,27.6,8.08,8.03
iter-2-scenario-5436,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010011,8.0,194.35,-12.81,27.6,8.18,8.13
iter-1-scenario-1813,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010100,4.0,194.15,-10.81,28.21,9.16,9.11
iter-1-scenario-1813,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010100,6.0,194.25,-10.81,28.21,9.15,9.1
iter-2-scenario-5437,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010100,4.0,194.15,-10.81,28.21,9.16,9.11
iter-2-scenario-5437,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010100,6.0,194.25,-10.81,28.21,9.15,9.1
iter-2-scenario-5438,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010100,4.0,194.15,-11.81,27.94,9.22,9.16
iter-2-scenario-5438,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010100,6.0,194.25,-11.81,27.94,9.2,9.15
iter-2-scenario-5439,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010100,4.0,194.15,-12.81,27.61,9.24,9.18
iter-2-scenario-5439,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010100,6.0,194.25,-12.81,27.6,9.23,9.17
iter-1-scenario-1814,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010101,4.0,194.15,-10.81,28.21,8.8,8.75
iter-1-scenario-1814,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010101,6.0,194.25,-10.81,28.21,8.45,8.4
iter-1-scenario-1814,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010101,8.0,194.35,-10.81,28.21,8.77,8.73
iter-2-scenario-5440,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010101,4.0,194.15,-10.81,28.21,8.8,8.75
iter-2-scenario-5440,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010101,6.0,194.25,-10.81,28.21,8.45,8.4
iter-2-scenario-5440,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010101,8.0,194.35,-10.81,28.21,8.77,8.73
iter-2-scenario-5441,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010101,4.0,194.15,-11.81,27.94,8.85,8.8
iter-2-scenario-5441,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010101,6.0,194.25,-11.81,27.94,8.5,8.45
iter-2-scenario-5441,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010101,8.0,194.35,-11.81,27.94,8.83,8.77
iter-2-scenario-5442,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010101,4.0,194.15,-12.81,27.61,8.87,8.82
iter-2-scenario-5442,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010101,6.0,194.25,-12.81,27.6,8.52,8.47
iter-2-scenario-5442,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010101,8.0,194.35,-12.81,27.6,8.85,8.79
iter-1-scenario-1815,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010110,4.0,194.15,-10.81,28.21,8.68,8.63
iter-1-scenario-1815,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010110,6.0,194.25,-10.81,28.21,7.82,7.78
iter-1-scenario-1815,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010110,7.0,194.3,-10.81,28.21,8.01,7.97
iter-2-scenario-5443,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010110,4.0,194.15,-10.81,28.21,8.68,8.63
iter-2-scenario-5443,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010110,6.0,194.25,-10.81,28.21,7.82,7.78
iter-2-scenario-5443,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010110,7.0,194.3,-10.81,28.21,8.01,7.97
iter-2-scenario-5444,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010110,4.0,194.15,-11.81,27.94,8.73,8.68
iter-2-scenario-5444,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010110,6.0,194.25,-11.81,27.94,7.87,7.83
iter-2-scenario-5444,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010110,7.0,194.3,-11.81,27.94,8.06,8.01
iter-2-scenario-5445,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010110,4.0,194.15,-12.81,27.61,8.76,8.7
iter-2-scenario-5445,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010110,6.0,194.25,-12.81,27.6,7.89,7.85
iter-2-scenario-5445,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010110,7.0,194.3,-12.81,27.6,8.08,8.03
iter-1-scenario-1816,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,4.0,194.15,-10.81,28.21,8.35,8.31
iter-1-scenario-1816,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,6.0,194.25,-10.81,28.21,7.29,7.25
iter-1-scenario-1816,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,7.0,194.3,-10.81,28.21,6.95,6.91
iter-1-scenario-1816,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,8.0,194.35,-10.81,28.21,7.53,7.5
iter-2-scenario-5446,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,4.0,194.15,-10.81,28.21,8.35,8.31
iter-2-scenario-5446,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,6.0,194.25,-10.81,28.21,7.29,7.25
iter-2-scenario-5446,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,7.0,194.3,-10.81,28.21,6.95,6.91
iter-2-scenario-5446,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00010111,8.0,194.35,-10.81,28.21,7.53,7.5
iter-2-scenario-5447,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010111,4.0,194.15,-11.81,27.94,8.4,8.36
iter-2-scenario-5447,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010111,6.0,194.25,-11.81,27.94,7.34,7.3
iter-2-scenario-5447,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010111,7.0,194.3,-11.81,27.94,7.0,6.96
iter-2-scenario-5447,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00010111,8.0,194.35,-11.81,27.94,7.59,7.55
iter-2-scenario-5448,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010111,4.0,194.15,-12.81,27.61,8.43,8.38
iter-2-scenario-5448,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010111,6.0,194.25,-12.81,27.6,7.36,7.32
iter-2-scenario-5448,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010111,7.0,194.3,-12.81,27.6,7.02,6.98
iter-2-scenario-5448,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00010111,8.0,194.35,-12.81,27.6,7.61,7.57
iter-1-scenario-1817,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011000,4.0,194.15,-10.81,28.21,8.43,8.39
iter-1-scenario-1817,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011000,5.0,194.2,-10.81,28.21,8.43,8.38
iter-2-scenario-5449,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011000,4.0,194.15,-10.81,28.21,8.43,8.39
iter-2-scenario-5449,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011000,5.0,194.2,-10.81,28.21,8.43,8.38
iter-2-scenario-5450,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00011000,4.0,194.15,-11.81,27.94,8.49,8.44
iter-2-scenario-5450,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00011000,5.0,194.2,-11.81,27.94,8.48,8.43
iter-2-scenario-5451,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00011000,4.0,194.15,-12.81,27.61,8.51,8.46
iter-2-scenario-5451,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00011000,5.0,194.2,-12.81,27.6,8.51,8.45
iter-1-scenario-1818,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011001,4.0,194.15,-10.81,28.21,8.12,8.08
iter-1-scenario-1818,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011001,5.0,194.2,-10.81,28.21,8.02,7.98
iter-1-scenario-1818,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011001,8.0,194.35,-10.81,28.21,9.02,8.97
iter-2-scenario-5452,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011001,4.0,194.15,-10.81,28.21,8.12,8.08
iter-2-scenario-5452,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011001,5.0,194.2,-10.81,28.21,8.02,7.98
iter-2-scenario-5452,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011001,8.0,194.35,-10.81,28.21,9.02,8.97
iter-2-scenario-5453,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00011001,4.0,194.15,-11.81,27.94,8.17,8.13
iter-2-scenario-5453,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00011001,5.0,194.2,-11.81,27.94,8.07,8.03
iter-2-scenario-5453,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,00011001,8.0,194.35,-11.81,27.94,9.07,9.01
iter-2-scenario-5454,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00011001,4.0,194.15,-12.81,27.61,8.2,8.15
iter-2-scenario-5454,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00011001,5.0,194.2,-12.81,27.6,8.09,8.05
iter-2-scenario-5454,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,00011001,8.0,194.35,-12.81,27.6,9.1,9.03
iter-1-scenario-1819,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,00011010,4.0,194.15,-10.81,28.21,8.02,7.98
